Iter	 Iter_time	 Master	 Subprob	 Full_Test	 argmax	Iter_acc	 Master_acc	 Subprob_acc	 Full_Test_acc	 argmax_acc
224	 0.002973	 0.002822	 0.000059	 0.000000	 0.000060	0.657699	 0.627458	 0.013334	 0.000000	 0.009555
225	 0.003128	 0.003001	 0.000036	 0.000000	 0.000065	0.660827	 0.630459	 0.013370	 0.000000	 0.009620
226	 0.003111	 0.002919	 0.000092	 0.000000	 0.000062	0.663938	 0.633378	 0.013462	 0.000000	 0.009682
227	 0.002825	 0.002699	 0.000055	 0.000000	 0.000039	0.666763	 0.636077	 0.013517	 0.000000	 0.009721
228	 0.003077	 0.002904	 0.000077	 0.000000	 0.000061	0.669840	 0.638981	 0.013594	 0.000000	 0.009782
229	 0.003095	 0.002979	 0.000040	 0.000000	 0.000041	0.672935	 0.641960	 0.013634	 0.000000	 0.009823
230	 0.002826	 0.002669	 0.000062	 0.000000	 0.000060	0.675761	 0.644629	 0.013696	 0.000000	 0.009883
231	 0.002791	 0.002689	 0.000033	 0.000000	 0.000031	0.678552	 0.647318	 0.013729	 0.000000	 0.009914
232	 0.002825	 0.002665	 0.000062	 0.000000	 0.000065	0.681377	 0.649983	 0.013791	 0.000000	 0.009979
233	 0.002606	 0.002512	 0.000032	 0.000000	 0.000034	0.683983	 0.652495	 0.013823	 0.000000	 0.010013
234	 0.002849	 0.002675	 0.000085	 0.000000	 0.000058	0.686832	 0.655170	 0.013908	 0.000000	 0.010071
235	 0.002806	 0.002673	 0.000076	 0.000000	 0.000031	0.689638	 0.657843	 0.013984	 0.000000	 0.010102
236	 0.003003	 0.002834	 0.000075	 0.000000	 0.000058	0.692641	 0.660677	 0.014059	 0.000000	 0.010160
237	 0.003051	 0.002959	 0.000033	 0.000000	 0.000032	0.695692	 0.663636	 0.014092	 0.000000	 0.010192
238	 0.003187	 0.003004	 0.000084	 0.000000	 0.000063	0.698879	 0.666640	 0.014176	 0.000000	 0.010255
239	 0.002776	 0.002627	 0.000071	 0.000000	 0.000037	0.701655	 0.669267	 0.014247	 0.000000	 0.010292
240	 0.002875	 0.002704	 0.000076	 0.000000	 0.000061	0.704530	 0.671971	 0.014323	 0.000000	 0.010353
241	 0.002715	 0.002612	 0.000044	 0.000000	 0.000033	0.707245	 0.674583	 0.014367	 0.000000	 0.010386
242	 0.002937	 0.002772	 0.000072	 0.000000	 0.000059	0.710182	 0.677355	 0.014439	 0.000000	 0.010445
243	 0.002954	 0.002841	 0.000049	 0.000000	 0.000035	0.713136	 0.680196	 0.014488	 0.000000	 0.010480
244	 0.002998	 0.002843	 0.000062	 0.000000	 0.000060	0.716134	 0.683039	 0.014550	 0.000000	 0.010540
245	 0.002761	 0.002671	 0.000032	 0.000000	 0.000032	0.718895	 0.685710	 0.014582	 0.000000	 0.010572
246	 0.002835	 0.002684	 0.000058	 0.000000	 0.000059	0.721730	 0.688394	 0.014640	 0.000000	 0.010631
247	 0.002934	 0.002838	 0.000032	 0.000000	 0.000033	0.724664	 0.691232	 0.014672	 0.000000	 0.010664
248	 0.003057	 0.002854	 0.000094	 0.000000	 0.000067	0.727721	 0.694086	 0.014766	 0.000000	 0.010731
249	 0.002987	 0.002891	 0.000036	 0.000000	 0.000035	0.730708	 0.696977	 0.014802	 0.000000	 0.010766
250	 0.002747	 0.002591	 0.000060	 0.000000	 0.000062	0.733455	 0.699568	 0.014862	 0.000000	 0.010828
251	 0.002712	 0.002619	 0.000032	 0.000000	 0.000034	0.736167	 0.702187	 0.014894	 0.000000	 0.010862
252	 0.002859	 0.002707	 0.000058	 0.000000	 0.000059	0.739026	 0.704894	 0.014952	 0.000000	 0.010921
253	 0.002784	 0.002695	 0.000032	 0.000000	 0.000032	0.741810	 0.707589	 0.014984	 0.000000	 0.010953
254	 0.003683	 0.003487	 0.000104	 0.000000	 0.000058	0.745493	 0.711076	 0.015088	 0.000000	 0.011011
255	 0.002991	 0.002882	 0.000047	 0.000000	 0.000034	0.748484	 0.713958	 0.015135	 0.000000	 0.011045
256	 0.003364	 0.003174	 0.000074	 0.000000	 0.000065	0.751848	 0.717132	 0.015209	 0.000000	 0.011110
257	 0.002750	 0.002620	 0.000056	 0.000000	 0.000042	0.754598	 0.719752	 0.015265	 0.000000	 0.011152
258	 0.003057	 0.002884	 0.000074	 0.000000	 0.000065	0.757655	 0.722636	 0.015339	 0.000000	 0.011217
259	 0.002867	 0.002749	 0.000049	 0.000000	 0.000039	0.760522	 0.725385	 0.015388	 0.000000	 0.011256
260	 0.002978	 0.002799	 0.000076	 0.000000	 0.000067	0.763500	 0.728184	 0.015464	 0.000000	 0.011323
261	 0.002945	 0.002833	 0.000045	 0.000000	 0.000036	0.766445	 0.731017	 0.015509	 0.000000	 0.011359
262	 0.002794	 0.002624	 0.000073	 0.000000	 0.000066	0.769239	 0.733641	 0.015582	 0.000000	 0.011425
263	 0.002853	 0.002758	 0.000032	 0.000000	 0.000037	0.772092	 0.736399	 0.015614	 0.000000	 0.011462
264	 0.002782	 0.002627	 0.000058	 0.000000	 0.000064	0.774874	 0.739026	 0.015672	 0.000000	 0.011526
265	 0.003125	 0.003027	 0.000031	 0.000000	 0.000036	0.777999	 0.742053	 0.015703	 0.000000	 0.011562
266	 0.002996	 0.002790	 0.000092	 0.000000	 0.000072	0.780995	 0.744843	 0.015795	 0.000000	 0.011634
267	 0.002737	 0.002613	 0.000053	 0.000000	 0.000040	0.783732	 0.747456	 0.015848	 0.000000	 0.011674
268	 0.002774	 0.002600	 0.000074	 0.000000	 0.000067	0.786506	 0.750056	 0.015922	 0.000000	 0.011741
269	 0.002674	 0.002562	 0.000045	 0.000000	 0.000037	0.789180	 0.752618	 0.015967	 0.000000	 0.011778
270	 0.002563	 0.002392	 0.000072	 0.000000	 0.000066	0.791743	 0.755010	 0.016039	 0.000000	 0.011844
271	 0.002579	 0.002486	 0.000032	 0.000000	 0.000037	0.794322	 0.757496	 0.016071	 0.000000	 0.011881
272	 0.003052	 0.002868	 0.000079	 0.000000	 0.000067	0.797374	 0.760364	 0.016150	 0.000000	 0.011948
273	 0.002949	 0.002818	 0.000045	 0.000000	 0.000049	0.800323	 0.763182	 0.016195	 0.000000	 0.011997
274	 0.002967	 0.002799	 0.000064	 0.000000	 0.000070	0.803290	 0.765981	 0.016259	 0.000000	 0.012067
275	 0.003213	 0.003117	 0.000032	 0.000000	 0.000036	0.806503	 0.769098	 0.016291	 0.000000	 0.012103
276	 0.002868	 0.002678	 0.000069	 0.000000	 0.000074	0.809371	 0.771776	 0.016360	 0.000000	 0.012177
277	 0.002874	 0.002769	 0.000035	 0.000000	 0.000040	0.812245	 0.774545	 0.016395	 0.000000	 0.012217
278	 0.002994	 0.002794	 0.000089	 0.000000	 0.000070	0.815239	 0.777339	 0.016484	 0.000000	 0.012287
279	 0.002620	 0.002524	 0.000033	 0.000000	 0.000035	0.817859	 0.779863	 0.016517	 0.000000	 0.012322
280	 0.002782	 0.002599	 0.000080	 0.000000	 0.000068	0.820641	 0.782462	 0.016597	 0.000000	 0.012390
281	 0.002731	 0.002634	 0.000033	 0.000000	 0.000036	0.823372	 0.785096	 0.016630	 0.000000	 0.012426
282	 0.002947	 0.002754	 0.000059	 0.000000	 0.000066	0.826319	 0.787850	 0.016689	 0.000000	 0.012492
283	 0.002851	 0.002744	 0.000046	 0.000000	 0.000036	0.829170	 0.790594	 0.016735	 0.000000	 0.012528
284	 0.003214	 0.003048	 0.000065	 0.000000	 0.000067	0.832384	 0.793642	 0.016800	 0.000000	 0.012595
285	 0.003165	 0.002984	 0.000034	 0.000000	 0.000036	0.835549	 0.796626	 0.016834	 0.000000	 0.012631
286	 0.002979	 0.002724	 0.000108	 0.000000	 0.000106	0.838528	 0.799350	 0.016942	 0.000000	 0.012737
287	 0.002882	 0.002781	 0.000032	 0.000000	 0.000039	0.841410	 0.802131	 0.016974	 0.000000	 0.012776
288	 0.003124	 0.002960	 0.000060	 0.000000	 0.000069	0.844534	 0.805091	 0.017034	 0.000000	 0.012845
289	 0.002762	 0.002660	 0.000034	 0.000000	 0.000040	0.847296	 0.807751	 0.017068	 0.000000	 0.012885
290	 0.002798	 0.002565	 0.000114	 0.000000	 0.000079	0.850094	 0.810316	 0.017182	 0.000000	 0.012964
291	 0.003054	 0.002953	 0.000033	 0.000000	 0.000038	0.853148	 0.813269	 0.017215	 0.000000	 0.013002
292	 0.002873	 0.002714	 0.000058	 0.000000	 0.000069	0.856021	 0.815983	 0.017273	 0.000000	 0.013071
293	 0.002857	 0.002760	 0.000031	 0.000000	 0.000037	0.858878	 0.818743	 0.017304	 0.000000	 0.013108
294	 0.003062	 0.002860	 0.000082	 0.000000	 0.000086	0.861940	 0.821603	 0.017386	 0.000000	 0.013194
295	 0.003131	 0.002964	 0.000060	 0.000000	 0.000040	0.865071	 0.824567	 0.017446	 0.000000	 0.013234
296	 0.002953	 0.002735	 0.000094	 0.000000	 0.000076	0.868024	 0.827302	 0.017540	 0.000000	 0.013310
297	 0.002784	 0.002672	 0.000047	 0.000000	 0.000038	0.870808	 0.829974	 0.017587	 0.000000	 0.013348
298	 0.002895	 0.002713	 0.000075	 0.000000	 0.000070	0.873703	 0.832687	 0.017662	 0.000000	 0.013418
299	 0.002686	 0.002588	 0.000035	 0.000000	 0.000036	0.876389	 0.835275	 0.017697	 0.000000	 0.013454
300	 0.002715	 0.002557	 0.000057	 0.000000	 0.000066	0.879104	 0.837832	 0.017754	 0.000000	 0.013520
301	 0.002578	 0.002479	 0.000035	 0.000000	 0.000037	0.881682	 0.840311	 0.017789	 0.000000	 0.013557
302	 0.002987	 0.002810	 0.000079	 0.000000	 0.000065	0.884669	 0.843121	 0.017868	 0.000000	 0.013622
303	 0.002725	 0.002610	 0.000047	 0.000000	 0.000039	0.887394	 0.845731	 0.017915	 0.000000	 0.013661
304	 0.003703	 0.003520	 0.000073	 0.000000	 0.000069	0.891097	 0.849251	 0.017988	 0.000000	 0.013730
305	 0.002808	 0.002667	 0.000061	 0.000000	 0.000046	0.893905	 0.851918	 0.018049	 0.000000	 0.013776
306	 0.002797	 0.002621	 0.000075	 0.000000	 0.000069	0.896702	 0.854539	 0.018124	 0.000000	 0.013845
307	 0.002667	 0.002568	 0.000033	 0.000000	 0.000037	0.899369	 0.857107	 0.018157	 0.000000	 0.013882
308	 0.003006	 0.002749	 0.000117	 0.000000	 0.000097	0.902375	 0.859856	 0.018274	 0.000000	 0.013979
309	 0.002672	 0.002570	 0.000036	 0.000000	 0.000038	0.905047	 0.862426	 0.018310	 0.000000	 0.014017
310	 0.003015	 0.002852	 0.000058	 0.000000	 0.000067	0.908062	 0.865278	 0.018368	 0.000000	 0.014084
311	 0.002664	 0.002567	 0.000033	 0.000000	 0.000037	0.910726	 0.867845	 0.018401	 0.000000	 0.014121
312	 0.002974	 0.002812	 0.000060	 0.000000	 0.000069	0.913700	 0.870657	 0.018461	 0.000000	 0.014190
313	 0.002958	 0.002843	 0.000048	 0.000000	 0.000037	0.916658	 0.873500	 0.018509	 0.000000	 0.014227
314	 0.003064	 0.002801	 0.000143	 0.000000	 0.000082	0.919722	 0.876301	 0.018652	 0.000000	 0.014309
315	 0.002660	 0.002533	 0.000057	 0.000000	 0.000041	0.922382	 0.878834	 0.018709	 0.000000	 0.014350
316	 0.002830	 0.002648	 0.000075	 0.000000	 0.000068	0.925212	 0.881482	 0.018784	 0.000000	 0.014418
317	 0.002775	 0.002664	 0.000044	 0.000000	 0.000037	0.927987	 0.884146	 0.018828	 0.000000	 0.014455
318	 0.002681	 0.002512	 0.000064	 0.000000	 0.000071	0.930668	 0.886658	 0.018892	 0.000000	 0.014526
319	 0.002559	 0.002465	 0.000031	 0.000000	 0.000036	0.933227	 0.889123	 0.018923	 0.000000	 0.014562
320	 0.002776	 0.002615	 0.000059	 0.000000	 0.000069	0.936003	 0.891738	 0.018982	 0.000000	 0.014631
321	 0.002774	 0.002671	 0.000034	 0.000000	 0.000040	0.938777	 0.894409	 0.019016	 0.000000	 0.014671
322	 0.002774	 0.002580	 0.000085	 0.000000	 0.000070	0.941551	 0.896989	 0.019101	 0.000000	 0.014741
323	 0.003144	 0.003044	 0.000032	 0.000000	 0.000038	0.944695	 0.900033	 0.019133	 0.000000	 0.014779
324	 0.002672	 0.002469	 0.000093	 0.000000	 0.000074	0.947367	 0.902502	 0.019226	 0.000000	 0.014853
325	 0.002587	 0.002492	 0.000032	 0.000000	 0.000036	0.949954	 0.904994	 0.019258	 0.000000	 0.014889
326	 0.002756	 0.002590	 0.000058	 0.000000	 0.000070	0.952710	 0.907584	 0.019316	 0.000000	 0.014959
327	 0.002741	 0.002636	 0.000037	 0.000000	 0.000040	0.955451	 0.910220	 0.019353	 0.000000	 0.014999
328	 0.002900	 0.002708	 0.000085	 0.000000	 0.000072	0.958351	 0.912928	 0.019438	 0.000000	 0.015071
329	 0.002914	 0.002799	 0.000047	 0.000000	 0.000038	0.961265	 0.915727	 0.019485	 0.000000	 0.015109
330	 0.002922	 0.002742	 0.000072	 0.000000	 0.000072	0.964187	 0.918469	 0.019557	 0.000000	 0.015181
331	 0.002706	 0.002609	 0.000034	 0.000000	 0.000037	0.966893	 0.921078	 0.019591	 0.000000	 0.015218
332	 0.002986	 0.002806	 0.000077	 0.000000	 0.000069	0.969879	 0.923884	 0.019668	 0.000000	 0.015287
333	 0.003106	 0.002936	 0.000094	 0.000000	 0.000044	0.972985	 0.926820	 0.019762	 0.000000	 0.015331
334	 0.002692	 0.002509	 0.000073	 0.000000	 0.000073	0.975677	 0.929329	 0.019835	 0.000000	 0.015404
335	 0.002823	 0.002706	 0.000049	 0.000000	 0.000039	0.978500	 0.932035	 0.019884	 0.000000	 0.015443
336	 0.002787	 0.002603	 0.000080	 0.000000	 0.000069	0.981287	 0.934638	 0.019964	 0.000000	 0.015512
337	 0.002673	 0.002575	 0.000032	 0.000000	 0.000038	0.983960	 0.937213	 0.019996	 0.000000	 0.015550
338	 0.002714	 0.002536	 0.000077	 0.000000	 0.000069	0.986674	 0.939749	 0.020073	 0.000000	 0.015619
339	 0.002854	 0.002757	 0.000031	 0.000000	 0.000037	0.989528	 0.942506	 0.020104	 0.000000	 0.015656
340	 0.002957	 0.002787	 0.000063	 0.000000	 0.000075	0.992485	 0.945293	 0.020167	 0.000000	 0.015731
341	 0.002891	 0.002772	 0.000051	 0.000000	 0.000039	0.995376	 0.948065	 0.020218	 0.000000	 0.015770
342	 0.003136	 0.002953	 0.000075	 0.000000	 0.000072	0.998512	 0.951018	 0.020293	 0.000000	 0.015842
343	 0.002703	 0.002569	 0.000056	 0.000000	 0.000044	1.001215	 0.953587	 0.020349	 0.000000	 0.015886
344	 0.003124	 0.002951	 0.000067	 0.000000	 0.000070	1.004339	 0.956538	 0.020416	 0.000000	 0.015956
345	 0.002727	 0.002626	 0.000036	 0.000000	 0.000038	1.007066	 0.959164	 0.020452	 0.000000	 0.015994
346	 0.002751	 0.002564	 0.000067	 0.000000	 0.000088	1.009817	 0.961728	 0.020519	 0.000000	 0.016082
347	 0.002578	 0.002478	 0.000033	 0.000000	 0.000037	1.012395	 0.964206	 0.020552	 0.000000	 0.016119
348	 0.002861	 0.002674	 0.000081	 0.000000	 0.000070	1.015256	 0.966880	 0.020633	 0.000000	 0.016189
349	 0.002697	 0.002597	 0.000032	 0.000000	 0.000037	1.017953	 0.969477	 0.020665	 0.000000	 0.016226
350	 0.002910	 0.002747	 0.000059	 0.000000	 0.000073	1.020863	 0.972224	 0.020724	 0.000000	 0.016299
351	 0.002869	 0.002761	 0.000045	 0.000000	 0.000037	1.023732	 0.974985	 0.020769	 0.000000	 0.016336
352	 0.003058	 0.002876	 0.000068	 0.000000	 0.000074	1.026790	 0.977861	 0.020837	 0.000000	 0.016410
353	 0.003026	 0.002930	 0.000032	 0.000000	 0.000035	1.029816	 0.980791	 0.020869	 0.000000	 0.016445
354	 0.002896	 0.002723	 0.000063	 0.000000	 0.000074	1.032712	 0.983514	 0.020932	 0.000000	 0.016519
355	 0.002770	 0.002669	 0.000033	 0.000000	 0.000038	1.035482	 0.986183	 0.020965	 0.000000	 0.016557
356	 0.002824	 0.002657	 0.000059	 0.000000	 0.000073	1.038306	 0.988840	 0.021024	 0.000000	 0.016630
357	 0.002827	 0.002723	 0.000035	 0.000000	 0.000041	1.041133	 0.991563	 0.021059	 0.000000	 0.016671
358	 0.002882	 0.002653	 0.000094	 0.000000	 0.000071	1.044015	 0.994216	 0.021153	 0.000000	 0.016742
359	 0.002771	 0.002656	 0.000046	 0.000000	 0.000039	1.046786	 0.996872	 0.021199	 0.000000	 0.016781
360	 0.003000	 0.002809	 0.000088	 0.000000	 0.000073	1.049786	 0.999681	 0.021287	 0.000000	 0.016854
361	 0.003036	 0.002922	 0.000045	 0.000000	 0.000039	1.052822	 1.002603	 0.021332	 0.000000	 0.016893
362	 0.002817	 0.002584	 0.000107	 0.000000	 0.000079	1.055639	 1.005187	 0.021439	 0.000000	 0.016972
363	 0.002823	 0.002724	 0.000031	 0.000000	 0.000038	1.058462	 1.007911	 0.021470	 0.000000	 0.017010
364	 0.002858	 0.002626	 0.000115	 0.000000	 0.000078	1.061320	 1.010537	 0.021585	 0.000000	 0.017088
365	 0.002768	 0.002659	 0.000044	 0.000000	 0.000039	1.064088	 1.013196	 0.021629	 0.000000	 0.017127
366	 0.002869	 0.002691	 0.000071	 0.000000	 0.000072	1.066957	 1.015887	 0.021700	 0.000000	 0.017199
367	 0.002710	 0.002610	 0.000032	 0.000000	 0.000039	1.069667	 1.018497	 0.021732	 0.000000	 0.017238
368	 0.002817	 0.002632	 0.000081	 0.000000	 0.000073	1.072484	 1.021129	 0.021813	 0.000000	 0.017311
369	 0.003035	 0.002922	 0.000044	 0.000000	 0.000038	1.075519	 1.024051	 0.021857	 0.000000	 0.017349
370	 0.003073	 0.002862	 0.000090	 0.000000	 0.000078	1.078592	 1.026913	 0.021947	 0.000000	 0.017427
371	 0.002824	 0.002694	 0.000038	 0.000000	 0.000057	1.081416	 1.029607	 0.021985	 0.000000	 0.017484
372	 0.002823	 0.002653	 0.000058	 0.000000	 0.000075	1.084239	 1.032260	 0.022043	 0.000000	 0.017559
373	 0.002950	 0.002849	 0.000031	 0.000000	 0.000039	1.087189	 1.035109	 0.022074	 0.000000	 0.017598
374	 0.002815	 0.002649	 0.000057	 0.000000	 0.000071	1.090004	 1.037758	 0.022131	 0.000000	 0.017669
375	 0.002882	 0.002780	 0.000032	 0.000000	 0.000040	1.092886	 1.040538	 0.022163	 0.000000	 0.017709
376	 0.002721	 0.002557	 0.000057	 0.000000	 0.000071	1.095607	 1.043095	 0.022220	 0.000000	 0.017780
377	 0.002912	 0.002810	 0.000036	 0.000000	 0.000040	1.098519	 1.045905	 0.022256	 0.000000	 0.017820
378	 0.002777	 0.002586	 0.000088	 0.000000	 0.000073	1.101296	 1.048491	 0.022344	 0.000000	 0.017893
379	 0.002793	 0.002692	 0.000034	 0.000000	 0.000037	1.104089	 1.051183	 0.022378	 0.000000	 0.017930
380	 0.003068	 0.002903	 0.000059	 0.000000	 0.000070	1.107157	 1.054086	 0.022437	 0.000000	 0.018000
381	 0.003249	 0.003127	 0.000043	 0.000000	 0.000046	1.110406	 1.057213	 0.022480	 0.000000	 0.018046
382	 0.002967	 0.002764	 0.000091	 0.000000	 0.000077	1.113373	 1.059977	 0.022571	 0.000000	 0.018123
383	 0.002716	 0.002618	 0.000033	 0.000000	 0.000039	1.116089	 1.062595	 0.022604	 0.000000	 0.018162
384	 0.002750	 0.002580	 0.000061	 0.000000	 0.000074	1.118839	 1.065175	 0.022665	 0.000000	 0.018236
385	 0.002632	 0.002536	 0.000031	 0.000000	 0.000038	1.121471	 1.067711	 0.022696	 0.000000	 0.018274
386	 0.003098	 0.002914	 0.000078	 0.000000	 0.000070	1.124569	 1.070625	 0.022774	 0.000000	 0.018344
387	 0.002781	 0.002667	 0.000046	 0.000000	 0.000038	1.127350	 1.073292	 0.022820	 0.000000	 0.018382
388	 0.002922	 0.002732	 0.000078	 0.000000	 0.000076	1.130272	 1.076024	 0.022898	 0.000000	 0.018458
389	 0.002982	 0.002877	 0.000032	 0.000000	 0.000038	1.133254	 1.078901	 0.022930	 0.000000	 0.018496
390	 0.002934	 0.002698	 0.000109	 0.000000	 0.000091	1.136188	 1.081599	 0.023039	 0.000000	 0.018587
391	 0.002646	 0.002545	 0.000036	 0.000000	 0.000039	1.138834	 1.084144	 0.023075	 0.000000	 0.018626
392	 0.002839	 0.002656	 0.000077	 0.000000	 0.000073	1.141673	 1.086800	 0.023152	 0.000000	 0.018699
393	 0.002862	 0.002762	 0.000033	 0.000000	 0.000040	1.144535	 1.089562	 0.023185	 0.000000	 0.018739
394	 0.002752	 0.002578	 0.000063	 0.000000	 0.000071	1.147287	 1.092140	 0.023248	 0.000000	 0.018810
395	 0.002711	 0.002593	 0.000049	 0.000000	 0.000041	1.149998	 1.094733	 0.023297	 0.000000	 0.018851
396	 0.002774	 0.002575	 0.000095	 0.000000	 0.000071	1.152772	 1.097308	 0.023392	 0.000000	 0.018922
397	 0.002944	 0.002836	 0.000044	 0.000000	 0.000039	1.155716	 1.100144	 0.023436	 0.000000	 0.018961
398	 0.002957	 0.002774	 0.000075	 0.000000	 0.000074	1.158673	 1.102918	 0.023511	 0.000000	 0.019035
399	 0.003350	 0.003230	 0.000048	 0.000000	 0.000041	1.162023	 1.106148	 0.023559	 0.000000	 0.019076
400	 0.003010	 0.002788	 0.000094	 0.000000	 0.000084	1.165033	 1.108936	 0.023653	 0.000000	 0.019160
401	 0.002753	 0.002653	 0.000033	 0.000000	 0.000040	1.167786	 1.111589	 0.023686	 0.000000	 0.019200
402	 0.002577	 0.002413	 0.000059	 0.000000	 0.000072	1.170363	 1.114002	 0.023745	 0.000000	 0.019272
403	 0.002709	 0.002612	 0.000031	 0.000000	 0.000039	1.173072	 1.116614	 0.023776	 0.000000	 0.019311
404	 0.002744	 0.002544	 0.000086	 0.000000	 0.000078	1.175816	 1.119158	 0.023862	 0.000000	 0.019389
405	 0.002645	 0.002546	 0.000032	 0.000000	 0.000040	1.178461	 1.121704	 0.023894	 0.000000	 0.019429
406	 0.002892	 0.002709	 0.000078	 0.000000	 0.000073	1.181353	 1.124413	 0.023972	 0.000000	 0.019502
407	 0.002903	 0.002789	 0.000046	 0.000000	 0.000041	1.184256	 1.127202	 0.024018	 0.000000	 0.019543
408	 0.002782	 0.002612	 0.000063	 0.000000	 0.000072	1.187038	 1.129814	 0.024081	 0.000000	 0.019615
409	 0.003207	 0.003104	 0.000036	 0.000000	 0.000039	1.190245	 1.132918	 0.024117	 0.000000	 0.019654
410	 0.002785	 0.002605	 0.000064	 0.000000	 0.000078	1.193030	 1.135523	 0.024181	 0.000000	 0.019732
411	 0.002798	 0.002693	 0.000034	 0.000000	 0.000040	1.195828	 1.138216	 0.024215	 0.000000	 0.019772
412	 0.002687	 0.002501	 0.000070	 0.000000	 0.000073	1.198515	 1.140717	 0.024285	 0.000000	 0.019845
413	 0.002648	 0.002519	 0.000058	 0.000000	 0.000040	1.201163	 1.143236	 0.024343	 0.000000	 0.019885
414	 0.002958	 0.002779	 0.000072	 0.000000	 0.000073	1.204121	 1.146015	 0.024415	 0.000000	 0.019958
415	 0.002919	 0.002766	 0.000047	 0.000000	 0.000073	1.207040	 1.148781	 0.024462	 0.000000	 0.020031
416	 0.002929	 0.002761	 0.000062	 0.000000	 0.000073	1.209969	 1.151542	 0.024524	 0.000000	 0.020104
417	 0.002704	 0.002602	 0.000033	 0.000000	 0.000040	1.212673	 1.154144	 0.024557	 0.000000	 0.020144
418	 0.003234	 0.003062	 0.000061	 0.000000	 0.000075	1.215907	 1.157206	 0.024618	 0.000000	 0.020219
419	 0.002879	 0.002708	 0.000084	 0.000000	 0.000049	1.218786	 1.159914	 0.024702	 0.000000	 0.020268
420	 0.002860	 0.002668	 0.000081	 0.000000	 0.000075	1.221646	 1.162582	 0.024783	 0.000000	 0.020343
421	 0.002699	 0.002589	 0.000044	 0.000000	 0.000040	1.224345	 1.165171	 0.024827	 0.000000	 0.020383
422	 0.002830	 0.002655	 0.000071	 0.000000	 0.000071	1.227175	 1.167826	 0.024898	 0.000000	 0.020454
423	 0.002700	 0.002598	 0.000032	 0.000000	 0.000039	1.229875	 1.170424	 0.024930	 0.000000	 0.020493
424	 0.002888	 0.002723	 0.000056	 0.000000	 0.000073	1.232763	 1.173147	 0.024986	 0.000000	 0.020566
425	 0.002700	 0.002584	 0.000048	 0.000000	 0.000040	1.235463	 1.175731	 0.025034	 0.000000	 0.020606
426	 0.003011	 0.002828	 0.000074	 0.000000	 0.000074	1.238474	 1.178559	 0.025108	 0.000000	 0.020680
427	 0.002850	 0.002679	 0.000047	 0.000000	 0.000039	1.241324	 1.181238	 0.025155	 0.000000	 0.020719
428	 0.003257	 0.003070	 0.000076	 0.000000	 0.000074	1.244581	 1.184308	 0.025231	 0.000000	 0.020793
429	 0.002620	 0.002488	 0.000055	 0.000000	 0.000043	1.247201	 1.186796	 0.025286	 0.000000	 0.020836
430	 0.003325	 0.003141	 0.000066	 0.000000	 0.000075	1.250526	 1.189937	 0.025352	 0.000000	 0.020911
431	 0.003037	 0.002879	 0.000065	 0.000000	 0.000047	1.253563	 1.192816	 0.025417	 0.000000	 0.020958
432	 0.002622	 0.002437	 0.000070	 0.000000	 0.000076	1.256185	 1.195253	 0.025487	 0.000000	 0.021034
433	 0.002710	 0.002614	 0.000031	 0.000000	 0.000039	1.258895	 1.197867	 0.025518	 0.000000	 0.021073
434	 0.002636	 0.002449	 0.000080	 0.000000	 0.000074	1.261531	 1.200316	 0.025598	 0.000000	 0.021147
435	 0.002725	 0.002622	 0.000034	 0.000000	 0.000041	1.264256	 1.202938	 0.025632	 0.000000	 0.021188
436	 0.003109	 0.002923	 0.000076	 0.000000	 0.000073	1.267365	 1.205861	 0.025708	 0.000000	 0.021261
437	 0.003264	 0.003137	 0.000050	 0.000000	 0.000043	1.270629	 1.208998	 0.025758	 0.000000	 0.021304
